1 0
0.98 0.00220216482253008
0.96 0.00423202817615435
0.94 0.00609519313562732
0.92 0.00780469556217926
0.9 0.00937904863071095
0.88 0.0108404842663078
0.86 0.0122133859929124
0.84 0.0135229075572047
0.82 0.0147937715408336
0.8 0.0160492420129426
0.78 0.0173102651010635
0.76 0.0185947711703278
0.74 0.0199171320966847
0.72 0.0212877668972215
0.7 0.0227128887371457
0.68 0.0241943860653832
0.66 0.0257298303353412
0.64 0.0273126024396435
0.62 0.0289321296220586
0.6 0.0305742242196264
0.58 0.0322215151247524
0.56 0.0338539623302845
0.54 0.035449444317055
0.52 0.0369844073461648
0.5 0.0384345649055927
0.48 0.0397756346040766
0.46 0.0409840986670192
0.44 0.0420379728190001
0.42 0.0429175666667833
0.4 0.0436062166307685
0.38 0.0440909698785088
0.36 0.0443631944005148
0.34 0.0444190860574074
0.32 0.0442600377020622
0.3 0.0438928277028816
0.28 0.0433295743612419
0.26 0.0425873872006115
0.24 0.0416876231794485
0.22 0.0406546207963147
0.2 0.0395137291832746
0.18 0.0382883561412949
0.16 0.0369955953174046
0.14 0.0356396861422238
0.12 0.0342019408755891
0.1 0.0326243985842565
0.08 0.030781021288083
0.06 0.028420069342011
0.04 0.0250229406109591
0.02 0.0193042039569191
0 0
0.02 -0.0131965040926286
0.04 -0.0190442466000347
0.06 -0.0235268117704914
0.08 -0.0271472817004091
0.1 -0.0300989544726297
0.12 -0.0324905648176258
0.14 -0.0343985010876624
0.16 -0.0358835900899944
0.18 -0.0369974063707695
0.2 -0.0377848550406035
0.22 -0.038285297222742
0.24 -0.0385330915399659
0.26 -0.0385579174631468
0.28 -0.0383850405403121
0.3 -0.0380355892925643
0.32 -0.0375268717495514
0.34 -0.0368727395176396
0.36 -0.0360839974827596
0.38 -0.0351688525280292
0.4 -0.0341333924935792
0.42 -0.0329820857764842
0.44 -0.0317182918216694
0.46 -0.030344772952988
0.48 -0.0288641983572265
0.5 -0.0272796314657955
0.52 -0.0255949924276015
0.54 -0.0238154878051309
0.56 -0.0219480000408366
0.58 -0.0200014296268353
0.6 -0.0179869832661271
0.62 -0.0159184016387142
0.64 -0.0138121206828586
0.66 -0.0116873605725315
0.68 -0.00956613681923564
0.7 -0.00747318815215845
0.72 -0.00543581603722426
0.74 -0.00348363088505455
0.76 -0.00164820017192623
0.78 3.74061418512852e-05
0.8 0.00153917736370558
0.82 0.00282283532131763
0.84 0.00385462331944876
0.86 0.0046022148865437
0.88 0.00503574628654124
0.9 0.00512897666858149
0.92 0.00486057963116251
0.94 0.0042155698871635
0.96 0.00318686863147713
0.98 0.00177701113330101
1 0
