1.00000000  0.00000000
0.98429268  0.00581194
0.96858924  0.01126425
0.95289355  0.01635048
0.93720948  0.02107012
0.92154090  0.02542783
0.90589169  0.02943262
0.89026569  0.03309710
0.87466677  0.03643679
0.85909877  0.03946945
0.84356553  0.04221451
0.82807090  0.04469248
0.81261869  0.04692446
0.79721270  0.04893172
0.78185676  0.05073529
0.76655464  0.05235563
0.75131011  0.05381235
0.73612695  0.05512395
0.72100889  0.05630769
0.70595967  0.05737941
0.69098301  0.05835341
0.67608258  0.05924248
0.66126208  0.06005779
0.64652516  0.06080894
0.63187545  0.06150403
0.61731657  0.06214966
0.60285211  0.06275109
0.58848564  0.06331229
0.57422071  0.06383609
0.56006083  0.06432430
0.54600950  0.06477786
0.53207019  0.06519695
0.51824633  0.06558117
0.50454133  0.06592965
0.49095858  0.06624118
0.47750144  0.06651438
0.46417321  0.06674774
0.45097718  0.06693981
0.43791662  0.06708923
0.42499475  0.06719484
0.41221475  0.06725575
0.39957977  0.06727137
0.38709295  0.06724145
0.37475734  0.06716614
0.36257601  0.06704595
0.35055195  0.06688177
0.33868813  0.06667486
0.32698749  0.06642680
0.31545289  0.06613947
0.30408720  0.06581498
0.29289322  0.06545566
0.28187370  0.06506394
0.27103137  0.06464234
0.26036891  0.06419337
0.24988893  0.06371947
0.23959403  0.06322295
0.22948676  0.06270590
0.21956959  0.06217017
0.20984499  0.06161728
0.20031534  0.06104838
0.19098301  0.06046420
0.18185028  0.05986504
0.17291943  0.05925071
0.16419264  0.05862052
0.15567207  0.05797329
0.14735984  0.05730735
0.13925797  0.05662054
0.13136849  0.05591024
0.12369332  0.05517339
0.11623437  0.05440656
0.10899348  0.05360597
0.10197242  0.05276757
0.09517295  0.05188708
0.08859672  0.05096008
0.08224537  0.04998209
0.07612047  0.04894861
0.07022351  0.04785524
0.06455597  0.04669774
0.05911923  0.04547211
0.05391464  0.04417468
0.04894348  0.04280217
0.04420699  0.04135176
0.03970631  0.03982117
0.03544258  0.03820870
0.03141684  0.03651330
0.02763008  0.03473460
0.02408324  0.03287293
0.02077719  0.03092937
0.01771275  0.02890575
0.01489067  0.02680465
0.01231166  0.02462940
0.00997634  0.02238406
0.00788530  0.02007338
0.00603904  0.01770280
0.00443804  0.01527834
0.00308267  0.01280660
0.00197327  0.01029467
0.00111013  0.00775006
0.00049344  0.00518063
0.00012337  0.00259451
0.00000000  0.00000000
0.00012337  -0.00250277
0.00049344  -0.00500098
0.00111013  -0.00749008
0.00197327  -0.00996551
0.00308267  -0.01242271
0.00443804  -0.01485711
0.00603904  -0.01726416
0.00788530  -0.01963932
0.00997634  -0.02197805
0.01231166  -0.02427587
0.01489067  -0.02652837
0.01771275  -0.02873118
0.02077719  -0.03088009
0.02408324  -0.03297098
0.02763008  -0.03499994
0.03141684  -0.03696326
0.03544258  -0.03885749
0.03970631  -0.04067945
0.04420699  -0.04242633
0.04894348  -0.04409568
0.05391464  -0.04568550
0.05911923  -0.04719422
0.06455597  -0.04862079
0.07022351  -0.04996470
0.07612047  -0.05122600
0.08224537  -0.05240532
0.08859672  -0.05350389
0.09517295  -0.05452354
0.10197242  -0.05546669
0.10899348  -0.05633638
0.11623437  -0.05713615
0.12369332  -0.05787012
0.13136849  -0.05854285
0.13925797  -0.05915930
0.14735984  -0.05972479
0.15567207  -0.06024490
0.16419264  -0.06072536
0.17291943  -0.06117194
0.18185028  -0.06159038
0.19098301  -0.06198622
0.20031534  -0.06236472
0.20984499  -0.06273069
0.21956959  -0.06308837
0.22948676  -0.06344130
0.23959403  -0.06379221
0.24988893  -0.06414285
0.26036891  -0.06449392
0.27103137  -0.06484493
0.28187370  -0.06519413
0.29289322  -0.06553841
0.30408720  -0.06587327
0.31545289  -0.06619275
0.32698749  -0.06648944
0.33868813  -0.06675448
0.35055195  -0.06697761
0.36257601  -0.06714722
0.37475734  -0.06725047
0.38709295  -0.06727340
0.39957977  -0.06720110
0.41221475  -0.06701792
0.42499475  -0.06670768
0.43791662  -0.06625392
0.45097718  -0.06564019
0.46417321  -0.06485038
0.47750144  -0.06386903
0.49095858  -0.06268169
0.50454133  -0.06127531
0.51824633  -0.05963861
0.53207019  -0.05776245
0.54600950  -0.05564027
0.56006083  -0.05326844
0.57422071  -0.05064662
0.58848564  -0.04777816
0.60285211  -0.04467040
0.61731657  -0.04133496
0.63187545  -0.03778801
0.64652516  -0.03405044
0.66126208  -0.03014805
0.67608258  -0.02611155
0.69098301  -0.02197667
0.70595967  -0.01778395
0.72100889  -0.01357867
0.73612695  -0.00941054
0.75131011  -0.00533331
0.76655464  -0.00140434
0.78185676  0.00231606
0.79721270  0.00576529
0.81261869  0.00887933
0.82807090  0.01159368
0.84356553  0.01384444
0.85909877  0.01556952
0.87466677  0.01671000
0.89026569  0.01721152
0.90589169  0.01702589
0.92154090  0.01611275
0.93720948  0.01444131
0.95289355  0.01199229
0.96858924  0.00875978
0.98429268  0.00475333
1.00000000  0.00000000
