Airfoil1
0 101 101 0.0 1.0

0 0
0.00012354 0.00167379
0.00049411 0.00334104
0.00111164 0.00499531
0.00197596 0.00663032
0.00308686 0.00824005
0.00444406 0.0098188
0.00604722 0.0113613
0.00789597 0.0128627
0.00998981 0.0143187
0.0123282 0.0157257
0.0149107 0.0170804
0.0177365 0.0183806
0.0208049 0.0196245
0.0241153 0.0208109
0.0276667 0.0219395
0.0314583 0.0230107
0.0354892 0.0240253
0.0397583 0.0249849
0.0442646 0.0258917
0.0490069 0.0267484
0.0539842 0.0275581
0.0591951 0.0283243
0.0646383 0.029051
0.0703125 0.0297423
0.0762164 0.0304024
0.0823483 0.0310358
0.0887068 0.0316467
0.0952903 0.0322394
0.102097 0.032818
0.109126 0.0333862
0.116374 0.0339475
0.123841 0.034505
0.131524 0.035061
0.139421 0.0356176
0.147531 0.0361762
0.155851 0.0367375
0.16438 0.0373015
0.173114 0.0378676
0.182053 0.0384345
0.191194 0.0390002
0.200534 0.039562
0.210071 0.0401168
0.219803 0.0406605
0.229728 0.0411888
0.239842 0.0416969
0.250144 0.0421795
0.260631 0.042631
0.271301 0.0430458
0.28215 0.0434179
0.293175 0.0437416
0.304376 0.044011
0.315747 0.0442206
0.327287 0.0443653
0.338993 0.0444401
0.350862 0.0444408
0.362891 0.0443636
0.375077 0.0442057
0.387416 0.0439647
0.399907 0.0436394
0.412545 0.043229
0.425328 0.0427341
0.438252 0.0421559
0.451315 0.0414968
0.464512 0.0407599
0.477841 0.0399491
0.491299 0.0390695
0.504882 0.0381267
0.518586 0.037127
0.532409 0.0360773
0.546347 0.034985
0.560397 0.0338578
0.574554 0.0327035
0.588816 0.0315301
0.603178 0.0303454
0.617638 0.0291567
0.632192 0.0279713
0.646836 0.0267953
0.661567 0.0256345
0.676381 0.0244935
0.691274 0.0233758
0.706242 0.0222837
0.721283 0.0212182
0.736392 0.0201789
0.751565 0.0191639
0.766798 0.0181698
0.782089 0.0171917
0.797433 0.0162232
0.812826 0.0152564
0.828265 0.0142825
0.843745 0.0132913
0.859264 0.0122717
0.874816 0.0112123
0.890399 0.0101011
0.906008 0.00892615
0.921639 0.00767626
0.93729 0.00634094
0.952955 0.00491125
0.968631 0.00338021
0.984314 0.00174349
1 0
0 0
0.00012354 -0.00100216
0.00049411 -0.00200588
0.00111164 -0.00301263
0.00197596 -0.00402386
0.00308686 -0.00504087
0.00444406 -0.00606481
0.00604722 -0.00709666
0.00789597 -0.00813716
0.00998981 -0.00918685
0.0123282 -0.0102459
0.0149107 -0.0113144
0.0177365 -0.0123919
0.0208049 -0.0134778
0.0241153 -0.0145711
0.0276667 -0.0156706
0.0314583 -0.0167746
0.0354892 -0.0178814
0.0397583 -0.0189886
0.0442646 -0.020094
0.0490069 -0.0211949
0.0539842 -0.0222884
0.0591951 -0.0233715
0.0646383 -0.024441
0.0703125 -0.0254936
0.0762164 -0.0265259
0.0823483 -0.0275346
0.0887068 -0.0285162
0.0952903 -0.0294675
0.102097 -0.0303851
0.109126 -0.0312659
0.116374 -0.032107
0.123841 -0.0329054
0.131524 -0.0336586
0.139421 -0.0343642
0.147531 -0.03502
0.155851 -0.0356242
0.16438 -0.0361751
0.173114 -0.0366714
0.182053 -0.037112
0.191194 -0.0374961
0.200534 -0.0378232
0.210071 -0.0380928
0.219803 -0.038305
0.229728 -0.0384597
0.239842 -0.0385572
0.250144 -0.0385978
0.260631 -0.0385822
0.271301 -0.0385107
0.28215 -0.038384
0.293175 -0.0382026
0.304376 -0.0379671
0.315747 -0.037678
0.327287 -0.0373358
0.338993 -0.0369406
0.350862 -0.0364926
0.362891 -0.035992
0.375077 -0.0354387
0.387416 -0.0348323
0.399907 -0.0341726
0.412545 -0.0334592
0.425328 -0.0326914
0.438252 -0.0318686
0.451315 -0.0309904
0.464512 -0.0300563
0.477841 -0.0290657
0.491299 -0.0280185
0.504882 -0.0269147
0.518586 -0.0257547
0.532409 -0.0245393
0.546347 -0.0232697
0.560397 -0.0219479
0.574554 -0.0205764
0.588816 -0.0191585
0.603178 -0.0176985
0.617638 -0.0162014
0.632192 -0.0146735
0.646836 -0.0131218
0.661567 -0.0115545
0.676381 -0.00998121
0.691274 -0.00841227
0.706242 -0.00685938
0.721283 -0.00533525
0.736392 -0.00385364
0.751565 -0.00242924
0.766798 -0.0010776
0.782089 0.00018508
0.797433 0.00134209
0.812826 0.00237643
0.828265 0.00327103
0.843745 0.00400911
0.859264 0.00457439
0.874816 0.00495157
0.890399 0.0051266
0.906008 0.00508721
0.921639 0.00482329
0.93729 0.00432743
0.952955 0.00359541
0.968631 0.00262677
0.984314 0.00142537
1 0
