1.00000000  0.00000000
0.98359817  0.00219000
0.96722352  0.00423244
0.95087999  0.00612817
0.93457154  0.00788131
0.91830208  0.00949871
0.90207551  0.01098940
0.88589567  0.01236413
0.86976642  0.01363483
0.85369155  0.01481422
0.83767484  0.01591538
0.82172006  0.01695146
0.80583090  0.01793526
0.79001105  0.01887905
0.77426419  0.01979427
0.75859392  0.02069136
0.74300382  0.02157961
0.72749747  0.02246706
0.71207838  0.02336035
0.69675005  0.02426475
0.68151592  0.02518412
0.66637941  0.02612091
0.65134390  0.02707622
0.63641274  0.02804988
0.62158922  0.02904049
0.60687663  0.03004558
0.59227819  0.03106170
0.57779710  0.03208456
0.56343652  0.03310914
0.54919956  0.03412991
0.53508929  0.03514088
0.52110876  0.03613583
0.50726097  0.03710838
0.49354885  0.03805218
0.47997535  0.03896104
0.46654335  0.03982902
0.45325565  0.04065053
0.44011506  0.04142048
0.42712434  0.04213433
0.41428621  0.04278812
0.40160332  0.04337860
0.38907830  0.04390321
0.37671375  0.04436012
0.36451218  0.04474825
0.35247613  0.04506723
0.34060804  0.04531742
0.32891032  0.04549983
0.31738535  0.04561611
0.30603545  0.04566849
0.29486291  0.04565969
0.28386998  0.04559287
0.27305885  0.04547154
0.26243168  0.04529946
0.25199058  0.04508062
0.24173761  0.04481907
0.23167481  0.04451887
0.22180417  0.04418401
0.21212760  0.04381834
0.20264701  0.04342547
0.19336425  0.04300867
0.18428113  0.04257091
0.17539940  0.04211470
0.16672080  0.04164210
0.15824699  0.04115468
0.14997959  0.04065348
0.14192023  0.04013902
0.13407040  0.03961128
0.12643165  0.03906969
0.11900539  0.03851321
0.11179307  0.03794028
0.10479605  0.03734892
0.09801563  0.03673675
0.09145313  0.03610104
0.08510975  0.03543877
0.07898671  0.03474671
0.07308516  0.03402150
0.06740619  0.03325966
0.06195088  0.03245776
0.05672023  0.03161242
0.05171523  0.03072044
0.04693680  0.02977880
0.04238585  0.02878481
0.03806320  0.02773615
0.03396967  0.02663089
0.03010601  0.02546761
0.02647293  0.02424537
0.02307110  0.02296384
0.01990116  0.02162324
0.01696369  0.02022440
0.01425922  0.01876879
0.01178827  0.01725848
0.00955127  0.01569618
0.00754864  0.01408513
0.00578075  0.01242919
0.00424793  0.01073271
0.00295045  0.00900054
0.00188854  0.00723795
0.00106242  0.00545056
0.00047222  0.00364431
0.00011806  0.00182535
0.00000000  0.00000000
0.00011806  -0.00099202
0.00047222  -0.00198586
0.00106242  -0.00298327
0.00188854  -0.00398596
0.00295045  -0.00499551
0.00424793  -0.00601333
0.00578075  -0.00704067
0.00754864  -0.00807855
0.00955127  -0.00912775
0.01178827  -0.01018877
0.01425922  -0.01126186
0.01696369  -0.01234695
0.01990116  -0.01344365
0.02307110  -0.01455131
0.02647293  -0.01566891
0.03010601  -0.01679519
0.03396967  -0.01792857
0.03806320  -0.01906720
0.04238585  -0.02020901
0.04693680  -0.02135168
0.05171523  -0.02249274
0.05672023  -0.02362952
0.06195088  -0.02475927
0.06740619  -0.02587916
0.07308516  -0.02698629
0.07898671  -0.02807782
0.08510975  -0.02915091
0.09145313  -0.03020285
0.09801563  -0.03123103
0.10479605  -0.03223301
0.11179307  -0.03320657
0.11900539  -0.03414969
0.12643165  -0.03506062
0.13407040  -0.03593789
0.14192023  -0.03678027
0.14997959  -0.03758687
0.15824699  -0.03835706
0.16672080  -0.03909049
0.17539940  -0.03978708
0.18428113  -0.04044695
0.19336425  -0.04107049
0.20264701  -0.04165818
0.21212760  -0.04221065
0.22180417  -0.04272861
0.23167481  -0.04321274
0.24173761  -0.04366369
0.25199058  -0.04408196
0.26243168  -0.04446786
0.27305885  -0.04482145
0.28386998  -0.04514245
0.29486291  -0.04543019
0.30603545  -0.04568350
0.31738535  -0.04590076
0.32891032  -0.04607973
0.34060804  -0.04621762
0.35247613  -0.04631096
0.36451218  -0.04635568
0.37671375  -0.04634708
0.38907830  -0.04627982
0.40160332  -0.04614801
0.41428621  -0.04594524
0.42712434  -0.04566465
0.44011506  -0.04529907
0.45325565  -0.04484108
0.46654335  -0.04428322
0.47997535  -0.04361810
0.49354885  -0.04283861
0.50726097  -0.04193811
0.52110876  -0.04091066
0.53508929  -0.03975121
0.54919956  -0.03845590
0.56343652  -0.03702226
0.57779710  -0.03544947
0.59227819  -0.03373860
0.60687663  -0.03189288
0.62158922  -0.02991786
0.63641274  -0.02782168
0.65134390  -0.02561520
0.66637941  -0.02331216
0.68151592  -0.02092926
0.69675005  -0.01848623
0.71207838  -0.01600581
0.72749747  -0.01351366
0.74300382  -0.01103822
0.75859392  -0.00861047
0.77426419  -0.00626364
0.79001105  -0.00403271
0.80583090  -0.00195392
0.82172006  -0.00006417
0.83767484  0.00159982
0.85369155  0.00300233
0.86976642  0.00410969
0.88589567  0.00489140
0.90207551  0.00532142
0.91830208  0.00537956
0.93457154  0.00505303
0.95087999  0.00433809
0.96722352  0.00324188
0.98359817  0.00178429
1.00000000  0.00000000
